hf_allocation,hf_harvest_rate,backend_strategy,refi_cap,hf_liquidation_cap,routing_policy,trigger_threshold,lp_cash_moic,lp_hurdle_achieved,year_hurdle_achieved,gp_residual_nav,total_gp_economics,trigger_executed,trigger_hf_pct,trigger_refi_pct,final_fund_nav
0.2,0.5,No Refi,0.0,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,248784.10902355966,False,0.0,0.0,28615498.06734021
0.3,0.0,Refi Led,0.4,0.85,Current,0.0,2.0,True,8.0,9613765.375373643,9829378.269860728,True,0.7128289106789828,0.18671683928789445,9613765.375373643
0.3,0.0,Refi Led,0.4,0.85,Current,0.1,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Refi Led,0.4,0.85,Current,0.5,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Refi Led,0.4,0.85,Current,1.0,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Refi Led,0.4,0.85,Current,1.25,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Balanced Liquidity,0.35,0.85,Current,0.0,2.0,True,8.0,9613765.375373643,9829378.269860728,True,0.7361685155899697,0.16337723437690763,9613765.375373643
0.3,0.0,Balanced Liquidity,0.35,0.85,Current,0.1,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Balanced Liquidity,0.35,0.85,Current,0.5,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Balanced Liquidity,0.35,0.85,Current,1.0,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Balanced Liquidity,0.35,0.85,Current,1.25,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,HF Led,0.15,1.0,Current,0.0,2.0,True,7.0,7549576.407288911,7734396.498141877,True,0.8594619181922227,0.0522812569685302,7549576.407288911
0.3,0.0,HF Led,0.15,1.0,Current,0.1,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,HF Led,0.15,1.0,Current,0.5,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,HF Led,0.15,1.0,Current,1.0,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,HF Led,0.15,1.0,Current,1.25,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,No Refi,0.0,1.0,Current,0.0,2.0,True,8.0,9613765.375373643,9829378.269860728,True,0.8995457499668772,0.0,9613765.375373643
0.3,0.0,No Refi,0.0,1.0,Current,0.1,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,No Refi,0.0,1.0,Current,0.5,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,No Refi,0.0,1.0,Current,1.0,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,No Refi,0.0,1.0,Current,1.25,0.09429104272310343,False,,0.0,215612.89448708502,False,0.0,0.0,28670854.948142607
0.3,0.0,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.0,2.0,True,7.0,8449114.143924112,8633934.234777078,True,0.7694671841985353,0.17454704645850888,8449114.143924112
0.3,0.0,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.1,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.5,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.0,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.25,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.0,2.0,True,7.0,8449114.143924113,8633934.23477708,True,0.7912855650058489,0.15272866565119528,8449114.143924113
0.3,0.0,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.1,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.5,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.0,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.25,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,HF Led,0.15,1.0,More Aggressive HF Compounding,0.0,2.0,True,7.0,8449114.143924112,8633934.234777078,True,0.9386860037402871,0.005328226916757178,8449114.143924112
0.3,0.0,HF Led,0.15,1.0,More Aggressive HF Compounding,0.1,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,HF Led,0.15,1.0,More Aggressive HF Compounding,0.5,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,HF Led,0.15,1.0,More Aggressive HF Compounding,1.0,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,HF Led,0.15,1.0,More Aggressive HF Compounding,1.25,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,No Refi,0.0,1.0,More Aggressive HF Compounding,0.0,2.0,True,8.0,10627017.123117737,10842630.017604822,True,0.9381836776048497,0.0,10627017.123117737
0.3,0.0,No Refi,0.0,1.0,More Aggressive HF Compounding,0.1,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,No Refi,0.0,1.0,More Aggressive HF Compounding,0.5,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,No Refi,0.0,1.0,More Aggressive HF Compounding,1.0,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,No Refi,0.0,1.0,More Aggressive HF Compounding,1.25,0.047145521361551715,False,,0.0,215612.89448708502,False,0.0,0.0,30155561.90950222
0.3,0.0,Refi Led,0.4,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8629021.69125115,8813841.782104116,True,0.7641010374254853,0.17107113130065923,8629021.69125115
0.3,0.0,Refi Led,0.4,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Refi Led,0.4,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Refi Led,0.4,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Refi Led,0.4,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8629021.691251151,8813841.782104118,True,0.7854849288380676,0.1496872398880768,8629021.691251151
0.3,0.0,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,HF Led,0.15,1.0,Very Backend Heavy,0.0,2.0,True,7.0,8629021.69125115,8813841.782104116,True,0.9351721687261445,0.0,8629021.69125115
0.3,0.0,HF Led,0.15,1.0,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,HF Led,0.15,1.0,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,HF Led,0.15,1.0,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,HF Led,0.15,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,No Refi,0.0,1.0,Very Backend Heavy,0.0,2.0,True,7.0,8629021.69125115,8813841.782104116,True,0.9351721687261445,0.0,8629021.69125115
0.3,0.0,No Refi,0.0,1.0,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,No Refi,0.0,1.0,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,No Refi,0.0,1.0,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.0,No Refi,0.0,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30829667.472666554
0.3,0.25,Refi Led,0.4,0.85,Current,0.0,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.6874651093058357,0.1927331283627446,9007838.137210138
0.3,0.25,Refi Led,0.4,0.85,Current,0.1,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.6874651093058357,0.1927331283627446,9007838.137210138
0.3,0.25,Refi Led,0.4,0.85,Current,0.5,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Refi Led,0.4,0.85,Current,1.0,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Refi Led,0.4,0.85,Current,1.25,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Balanced Liquidity,0.35,0.85,Current,0.0,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.7115567503511788,0.16864148731740153,9007838.137210138
0.3,0.25,Balanced Liquidity,0.35,0.85,Current,0.1,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.7115567503511788,0.16864148731740153,9007838.137210138
0.3,0.25,Balanced Liquidity,0.35,0.85,Current,0.5,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Balanced Liquidity,0.35,0.85,Current,1.0,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Balanced Liquidity,0.35,0.85,Current,1.25,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,HF Led,0.15,1.0,Current,0.0,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.8801982376685804,0.0,9007838.137210138
0.3,0.25,HF Led,0.15,1.0,Current,0.1,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.8801982376685804,0.0,9007838.137210138
0.3,0.25,HF Led,0.15,1.0,Current,0.5,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,HF Led,0.15,1.0,Current,1.0,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,HF Led,0.15,1.0,Current,1.25,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,No Refi,0.0,1.0,Current,0.0,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.8801982376685804,0.0,9007838.137210138
0.3,0.25,No Refi,0.0,1.0,Current,0.1,2.0,True,8.0,9007838.137210138,9223451.031697223,True,0.8801982376685804,0.0,9007838.137210138
0.3,0.25,No Refi,0.0,1.0,Current,0.5,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,No Refi,0.0,1.0,Current,1.0,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,No Refi,0.0,1.0,Current,1.25,0.1537789785902069,False,,0.0,215612.89448708502,False,0.0,0.0,27470048.35130807
0.3,0.25,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.0,2.0,True,7.0,8081718.950367963,8266539.0412209295,True,0.7502679827731804,0.17727039024920255,8081718.950367963
0.3,0.25,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.1,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.5,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.0,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.25,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.0,2.0,True,8.0,10201442.080174373,10417054.974661458,True,0.757934845128515,0.16215049312104152,10201442.080174373
0.3,0.25,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.1,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.5,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.0,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.25,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,HF Led,0.15,1.0,More Aggressive HF Compounding,0.0,2.0,True,7.0,8081718.950367963,8266539.0412209295,True,0.9030915720192043,0.024446801003178587,8081718.950367963
0.3,0.25,HF Led,0.15,1.0,More Aggressive HF Compounding,0.1,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,HF Led,0.15,1.0,More Aggressive HF Compounding,0.5,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,HF Led,0.15,1.0,More Aggressive HF Compounding,1.0,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,HF Led,0.15,1.0,More Aggressive HF Compounding,1.25,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,No Refi,0.0,1.0,More Aggressive HF Compounding,0.0,2.0,True,8.0,10201442.080174375,10417054.97466146,True,0.9200853382495564,0.0,10201442.080174375
0.3,0.25,No Refi,0.0,1.0,More Aggressive HF Compounding,0.1,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,No Refi,0.0,1.0,More Aggressive HF Compounding,0.5,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,No Refi,0.0,1.0,More Aggressive HF Compounding,1.0,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,No Refi,0.0,1.0,More Aggressive HF Compounding,1.25,0.07987349915251403,False,,0.0,215612.89448708502,False,0.0,0.0,29402707.088649236
0.3,0.25,Refi Led,0.4,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8442441.541207418,8627261.632060384,True,0.7485934101144992,0.17107113130065923,8442441.541207418
0.3,0.25,Refi Led,0.4,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Refi Led,0.4,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Refi Led,0.4,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Refi Led,0.4,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8442441.541207418,8627261.632060384,True,0.7699773015270815,0.1496872398880768,8442441.541207418
0.3,0.25,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,HF Led,0.15,1.0,Very Backend Heavy,0.0,2.0,True,7.0,8442441.54120742,8627261.632060386,True,0.9141087902238813,0.005555751191277057,8442441.54120742
0.3,0.25,HF Led,0.15,1.0,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,HF Led,0.15,1.0,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,HF Led,0.15,1.0,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,HF Led,0.15,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,No Refi,0.0,1.0,Very Backend Heavy,0.0,2.0,True,8.0,10613283.360847015,10828896.2553341,True,0.9109756881421264,0.0,10613283.360847015
0.3,0.25,No Refi,0.0,1.0,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,No Refi,0.0,1.0,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,No Refi,0.0,1.0,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.25,No Refi,0.0,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30613283.36084702
0.3,0.5,Refi Led,0.4,0.85,Current,0.0,2.0,True,8.0,8431957.375016548,8647570.269503633,True,0.6631097459637432,0.19851021611995165,8431957.375016548
0.3,0.5,Refi Led,0.4,0.85,Current,0.1,2.0,True,8.0,8431957.375016548,8647570.269503633,True,0.6631097459637432,0.19851021611995165,8431957.375016548
0.3,0.5,Refi Led,0.4,0.85,Current,0.5,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Refi Led,0.4,0.85,Current,1.0,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Refi Led,0.4,0.85,Current,1.25,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Balanced Liquidity,0.35,0.85,Current,0.0,2.0,True,8.0,8431957.375016548,8647570.269503633,True,0.6879235229787372,0.1736964391049577,8431957.375016548
0.3,0.5,Balanced Liquidity,0.35,0.85,Current,0.1,2.0,True,8.0,8431957.375016548,8647570.269503633,True,0.6879235229787372,0.1736964391049577,8431957.375016548
0.3,0.5,Balanced Liquidity,0.35,0.85,Current,0.5,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Balanced Liquidity,0.35,0.85,Current,1.0,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Balanced Liquidity,0.35,0.85,Current,1.25,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,HF Led,0.15,1.0,Current,0.0,2.0,True,8.0,8431957.37501655,8647570.269503634,True,0.8357486343311882,0.025871327752506505,8431957.37501655
0.3,0.5,HF Led,0.15,1.0,Current,0.1,2.0,True,8.0,8431957.37501655,8647570.269503634,True,0.8357486343311882,0.025871327752506505,8431957.37501655
0.3,0.5,HF Led,0.15,1.0,Current,0.5,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,HF Led,0.15,1.0,Current,1.0,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,HF Led,0.15,1.0,Current,1.25,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,No Refi,0.0,1.0,Current,0.0,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,No Refi,0.0,1.0,Current,0.1,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,No Refi,0.0,1.0,Current,0.5,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,No Refi,0.0,1.0,Current,1.0,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,No Refi,0.0,1.0,Current,1.25,0.20750810683537443,False,,0.0,215612.89448708502,False,0.0,0.0,26356876.306662805
0.3,0.5,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.0,2.0,True,7.0,7725438.648715718,7910258.739568684,True,0.7316493945814851,0.17991137595584622,7725438.648715718
0.3,0.5,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.1,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.7142332586890443,0.18832288355535323,9789786.504459057
0.3,0.5,Refi Led,0.4,0.85,More Aggressive HF Compounding,0.5,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.0,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Refi Led,0.4,0.85,More Aggressive HF Compounding,1.25,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.0,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.7377736191334634,0.16478252311093408,9789786.504459057
0.3,0.5,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.1,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.7377736191334634,0.16478252311093408,9789786.504459057
0.3,0.5,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,0.5,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.0,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Balanced Liquidity,0.35,0.85,More Aggressive HF Compounding,1.25,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,HF Led,0.15,1.0,More Aggressive HF Compounding,0.0,2.0,True,7.0,7725438.648715718,7910258.739568684,True,0.8680151902148175,0.04354558032251389,7725438.648715718
0.3,0.5,HF Led,0.15,1.0,More Aggressive HF Compounding,0.1,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.9025561422443975,0.0,9789786.504459057
0.3,0.5,HF Led,0.15,1.0,More Aggressive HF Compounding,0.5,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,HF Led,0.15,1.0,More Aggressive HF Compounding,1.0,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,HF Led,0.15,1.0,More Aggressive HF Compounding,1.25,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,No Refi,0.0,1.0,More Aggressive HF Compounding,0.0,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.9025561422443975,0.0,9789786.504459057
0.3,0.5,No Refi,0.0,1.0,More Aggressive HF Compounding,0.1,2.0,True,8.0,9789786.504459057,10005399.398946142,True,0.9025561422443975,0.0,9789786.504459057
0.3,0.5,No Refi,0.0,1.0,More Aggressive HF Compounding,0.5,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,No Refi,0.0,1.0,More Aggressive HF Compounding,1.0,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,No Refi,0.0,1.0,More Aggressive HF Compounding,1.25,0.11054319906489975,False,,0.0,215612.89448708502,False,0.0,0.0,28684354.51381006
0.3,0.5,Refi Led,0.4,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8258689.813971709,8443509.904824676,True,0.7335451621216021,0.17107113130065918,8258689.813971709
0.3,0.5,Refi Led,0.4,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Refi Led,0.4,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Refi Led,0.4,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Refi Led,0.4,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.0,2.0,True,7.0,8258689.81397171,8443509.904824676,True,0.7549290535341847,0.1496872398880768,8258689.81397171
0.3,0.5,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Balanced Liquidity,0.35,0.85,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,Balanced Liquidity,0.35,0.85,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,HF Led,0.15,1.0,Very Backend Heavy,0.0,2.0,True,7.0,8258689.813971711,8443509.904824678,True,0.889872955869199,0.014743337553062476,8258689.813971711
0.3,0.5,HF Led,0.15,1.0,Very Backend Heavy,0.1,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,HF Led,0.15,1.0,Very Backend Heavy,0.5,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,HF Led,0.15,1.0,Very Backend Heavy,1.0,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
0.3,0.5,HF Led,0.15,1.0,Very Backend Heavy,1.25,0.0,False,,0.0,215612.89448708502,False,0.0,0.0,30400448.63238569
